0.047088	-0.044110	-0.075690	-0.169494	0.025879	0.051300	-0.044471	0.012065	-0.108922	-0.006832	-0.033133	-0.038909	0.054822	0.029297	0.161037	0.165560	-0.053805	-0.096313	-0.059975	-0.040129	-0.044101	-0.065751	0.011127	0.049237	-0.103563	-0.037438	-0.049278	-0.141783	0.034577	-0.106293	-0.041850	-0.012309	-0.056727	0.068424	-0.035762	0.031114	0.045227	-0.155578	0.041959	-0.040439	0.037124	-0.082148	0.108486	0.101212	0.077006	-0.130604	0.053283	-0.033461	0.063506	0.107861	0.094149	-0.067490	0.132424	-0.103846	-0.021733	-0.026010	0.130844	-0.026018	-0.057759	0.023990	0.118331	-0.106192	0.057274	0.043804	0.064358	0.142156	-0.085390	0.103645	-0.011149	0.092843	-0.019764	0.094941	0.083350	-0.018431	-0.043522	0.043223	0.105264	-0.042339	0.110054	0.062364
-0.095004	-0.049786	-0.054673	0.002965	0.125122	-0.082858	-0.022930	-0.007083	-0.024487	-0.148805	0.032950	0.042774	-0.001091	0.136343	0.079255	0.012236	-0.040668	0.077995	0.002878	0.090862	-0.044930	0.045008	-0.040596	0.084076	-0.013221	-0.027773	0.152888	-0.024914	-0.130311	-0.047953	0.013728	0.030415	-0.080107	-0.094587	0.014495	0.113914	0.032298	-0.116043	0.059363	-0.046431	0.053785	-0.134376	-0.025032	0.094546	0.082182	0.012348	0.024493	0.059479	0.127374	-0.006470	0.023743	0.055585	0.089412	-0.133112	0.018943	-0.049378	0.012154	0.072305	-0.062803	-0.020739	0.149813	-0.131680	0.065360	0.017779	0.019158	0.158600	-0.098654	0.075474	-0.041095	0.030679	-0.038657	0.071509	0.095319	0.024845	-0.014265	0.038611	0.127592	-0.054533	0.110636	0.062225
-0.088373	-0.018841	0.007450	0.119886	0.021534	-0.182014	0.086682	0.042971	-0.067229	-0.073189	-0.018937	0.079398	-0.093118	-0.047186	-0.049417	-0.096784	0.040734	0.045090	0.015227	0.076733	0.066648	0.052039	0.021120	-0.009343	0.090415	-0.110903	0.084283	0.041600	-0.074160	0.017346	-0.076066	0.068882	-0.021353	-0.148668	0.021895	0.158443	0.004976	0.065125	0.045603	-0.063359	0.005792	-0.069770	-0.094338	0.009350	0.068455	0.067811	-0.025578	0.123117	0.103312	-0.096472	-0.011975	0.100367	0.016252	-0.138429	0.011241	-0.019627	-0.102898	0.129524	-0.000193	-0.008754	0.120849	-0.074898	0.050912	-0.052606	-0.036777	0.115392	-0.115285	0.024228	-0.103438	-0.054426	-0.067221	0.042586	0.103571	0.073595	0.018279	0.035162	0.149141	-0.066923	0.110633	0.062036
-0.066338	0.008205	0.068400	-0.002131	-0.068922	-0.123110	0.075274	0.071232	-0.091735	0.059977	-0.059042	0.019337	-0.064729	-0.138108	0.032095	-0.002498	-0.006508	-0.028252	-0.049255	0.003752	0.125248	-0.056680	0.102348	-0.077078	0.053148	-0.119703	-0.032775	0.042097	0.044017	-0.009347	-0.125492	0.009583	0.002142	0.003694	0.020148	0.035590	-0.008278	0.099049	-0.001199	-0.070272	-0.042111	0.062748	-0.084236	-0.054971	-0.022010	0.014354	0.007829	0.085979	-0.023774	-0.092175	0.009344	0.027843	-0.080040	-0.114301	-0.066423	0.004862	-0.105511	0.098732	0.090071	0.054259	0.023180	-0.000679	0.036983	-0.099408	-0.099090	0.044441	-0.111638	-0.030493	-0.161636	-0.130812	-0.095848	0.015035	0.106171	0.124373	0.044838	0.034762	0.167771	-0.076713	0.111452	0.061844
0.022538	-0.136431	0.101464	-0.036589	-0.089232	0.023598	-0.106402	-0.098990	0.089484	0.023695	0.028757	-0.046520	0.127887	0.098152	-0.006986	0.056227	-0.113134	-0.021644	0.065856	-0.050961	-0.017494	0.017436	0.129840	0.006684	-0.104982	0.060252	-0.064576	-0.078652	-0.108137	-0.052749	0.064030	-0.123009	-0.087421	0.206804	-0.014860	-0.138241	0.056307	-0.045514	-0.034820	-0.119803	-0.008573	0.181114	-0.031359	-0.053345	-0.126338	-0.057596	0.060813	0.044927	-0.147118	0.008702	0.080271	-0.044038	-0.152936	-0.105071	-0.146503	0.041714	-0.050684	0.048184	0.146911	0.123539	-0.065969	0.058796	0.018710	-0.130849	-0.145285	-0.019163	-0.111173	-0.065511	-0.199185	-0.183576	-0.104952	0.002888	0.108638	0.159878	0.057867	0.035318	0.179760	-0.082316	0.112546	0.061713
-0.129858	0.058250	-0.023984	0.081312	-0.083915	0.070019	0.082112	-0.046288	0.021275	-0.087548	0.010573	0.036720	0.009673	0.024196	-0.034113	0.093782	0.040676	-0.069982	0.066162	0.057586	-0.046639	-0.048569	0.088054	-0.100657	0.011747	-0.083397	0.047848	0.033770	0.050588	0.020192	0.095994	0.105741	0.020633	0.000529	-0.015614	0.038088	0.055399	0.022380	-0.059329	0.000416	-0.114799	-0.048911	0.015610	0.014574	-0.018830	-0.020849	0.070847	-0.105184	-0.093418	-0.025854	0.146643	-0.039602	0.019688	0.054833	0.082866	-0.054433	-0.081288	0.048478	0.039156	-0.048879	0.077510	0.076677	-0.131125	-0.100097	-0.025504	0.071147	-0.087013	0.042603	0.130583	0.019540	-0.094431	0.024837	-0.139193	0.070621	0.100657	0.146378	-0.055505	0.080771	0.071157	0.061964
-0.074014	0.070255	-0.045285	0.103211	0.001449	-0.128935	-0.043104	-0.076421	0.073623	0.030838	-0.078325	0.002815	0.009797	-0.109911	0.015735	0.102893	0.017250	0.016859	-0.005110	-0.012617	-0.038659	-0.019515	0.015490	-0.160792	0.086558	0.034343	0.063672	-0.084429	-0.073619	0.046337	-0.012469	-0.071946	0.020131	0.051913	0.019988	0.056396	0.032708	-0.007219	0.009601	0.023264	0.025067	-0.049493	0.023042	0.041344	-0.052843	-0.000312	-0.016738	-0.036229	-0.004611	-0.025684	0.017210	-0.009255	0.014626	0.051235	0.026694	0.006095	-0.025211	0.010957	0.032963	0.001643	0.033727	0.027812	-0.082493	-0.046909	-0.029236	0.071250	-0.051149	0.019590	0.116339	-0.010166	-0.063834	0.035109	-0.123654	0.058547	0.077981	0.140475	-0.056445	0.076649	0.073537	0.062073
0.011294	0.043019	-0.019238	0.039049	0.003512	-0.034695	-0.018780	-0.057396	0.105810	0.029345	-0.078703	-0.012281	-0.057620	-0.030529	0.009333	0.046082	0.018491	0.088326	-0.035430	0.031927	-0.010595	0.040120	-0.016572	-0.159667	0.019727	0.025115	0.038517	-0.102484	-0.009258	0.057840	-0.049163	-0.129377	-0.000652	0.107419	0.005514	0.062548	0.027996	-0.030782	0.042196	0.049492	0.149554	-0.016416	0.012788	0.043707	-0.057439	-0.016665	-0.094569	0.045870	0.036117	-0.036237	-0.119588	0.000892	0.017063	0.010854	-0.047848	0.068673	0.039831	-0.025252	0.007881	0.023583	-0.011652	-0.034390	-0.020409	0.020786	-0.034263	0.052436	-0.018999	-0.021296	0.085822	-0.049489	-0.024712	0.041656	-0.103024	0.029938	0.044622	0.128934	-0.056094	0.069318	0.077002	0.062248
-0.008607	0.030999	0.019582	-0.001027	-0.015307	0.125889	0.072201	-0.099971	-0.028521	-0.019326	0.075483	0.013519	-0.085013	0.019246	0.032018	0.034850	0.005206	0.034145	0.024072	0.071194	0.040768	-0.007099	-0.010977	-0.067567	-0.027898	-0.108209	0.032335	0.014498	0.093113	0.013844	-0.001789	-0.052486	-0.000854	0.025015	0.004273	0.066138	0.001042	0.001202	-0.001461	0.082690	0.097368	0.056088	-0.015201	-0.040868	-0.018191	-0.057900	-0.067368	0.079211	0.034007	-0.009763	-0.125754	-0.014713	0.011394	-0.037004	-0.091754	0.096993	0.073408	-0.026118	-0.024038	0.014474	-0.066580	-0.085814	0.027652	0.083930	-0.034698	0.015031	0.007185	-0.068428	0.041476	-0.075870	0.006708	0.042527	-0.074391	-0.000512	0.004883	0.114176	-0.053670	0.059919	0.080123	0.062417
-0.057670	0.118582	-0.024147	0.071389	0.060406	-0.036868	-0.037869	-0.073908	0.036309	-0.036395	0.093710	0.073906	0.070164	-0.104124	0.077142	0.072208	-0.097587	0.022034	0.040455	0.015169	-0.038576	-0.067292	0.029445	-0.013382	-0.043905	-0.089446	0.067031	-0.015303	0.067762	0.055907	0.070610	0.039985	-0.028334	-0.101430	-0.027038	0.015438	0.054685	0.030175	-0.042985	0.083442	-0.092887	0.058417	0.002403	-0.104243	-0.002160	-0.054542	0.031036	0.045344	0.000933	0.056733	-0.005890	-0.000978	0.015958	-0.053795	-0.056810	0.038661	0.048279	0.007347	-0.057552	-0.013720	-0.078154	-0.090595	0.052205	0.115411	-0.036296	-0.045191	0.009187	-0.095064	-0.005510	-0.091257	0.038455	0.043575	-0.049159	-0.036185	-0.036885	0.098166	-0.047715	0.048583	0.084044	0.062597
-0.012336	0.087264	0.012018	0.007397	0.107740	-0.060744	-0.002391	0.040314	0.083314	0.128659	-0.025731	0.061070	-0.086680	-0.069534	0.059066	0.036889	-0.058910	0.025012	0.025308	-0.031538	-0.111766	-0.026981	-0.002122	-0.041175	0.022167	0.035449	0.034902	-0.095100	-0.022746	0.055395	0.006482	0.046395	-0.045673	-0.021178	-0.020940	-0.023506	0.044082	0.040024	-0.003901	0.031103	-0.101867	0.019979	0.030118	-0.044541	-0.008409	0.014743	0.074220	-0.013839	-0.046398	0.089482	0.071132	0.038275	0.010825	-0.058341	0.025653	-0.042252	-0.003413	0.040621	-0.056687	-0.026175	-0.053743	-0.046347	0.048630	0.097735	-0.011855	-0.098670	-0.005423	-0.090362	-0.038551	-0.082014	0.058837	0.049439	-0.029525	-0.070731	-0.068366	0.083504	-0.037531	0.037649	0.087747	0.062720
-0.036325	0.008027	0.022925	-0.039578	0.073261	-0.010148	0.000052	0.059332	0.085336	0.078489	0.030074	-0.013072	-0.183599	0.009766	0.002126	-0.019217	-0.074659	0.000898	0.042664	-0.064525	0.006693	0.009070	-0.036413	-0.074924	0.025655	0.002027	0.002715	-0.037236	0.010356	-0.005274	-0.026488	-0.013589	-0.087819	0.088813	0.015225	0.007392	0.009485	-0.012296	0.074456	0.023689	0.016184	-0.015253	0.037777	0.054914	-0.052346	0.056517	0.048538	-0.049189	-0.047259	0.011372	0.066031	0.068537	-0.025817	-0.031588	0.107032	-0.104252	-0.063515	0.044030	-0.032747	-0.022654	-0.001915	0.021265	0.024211	0.037287	0.031652	-0.128767	-0.014133	-0.065141	-0.061542	-0.047077	0.066136	0.053765	-0.008639	-0.094567	-0.089624	0.069894	-0.022910	0.025009	0.091065	0.062798
-0.032724	0.080952	-0.037655	-0.010971	0.026578	0.054584	-0.066049	-0.101807	0.048205	-0.018926	0.154267	0.054827	-0.060808	-0.032489	0.044467	0.047738	-0.151754	-0.052703	0.005530	0.013868	0.141810	-0.046098	-0.041191	-0.015866	-0.028437	-0.099614	-0.004144	0.047941	0.132410	-0.052762	0.011104	-0.089047	-0.135343	0.055162	0.019454	0.031556	-0.033504	-0.045518	0.080555	0.052829	0.084052	0.032834	0.019694	0.100975	-0.053917	0.052475	-0.023314	-0.025992	-0.018730	-0.093380	-0.006688	0.058374	-0.046471	0.029861	0.125781	-0.087447	-0.090666	-0.003726	0.025306	-0.003685	0.029847	0.106662	0.008284	-0.016678	0.066494	-0.117495	-0.012117	-0.024162	-0.068947	-0.005786	0.060978	0.061966	0.010866	-0.107293	-0.102318	0.057366	-0.005663	0.012333	0.093506	0.062830
-0.082782	0.133148	0.069278	-0.045506	0.040960	0.014170	-0.013430	-0.017160	-0.084409	0.021727	-0.131998	0.008048	0.012800	0.048915	0.064748	0.011685	-0.121968	-0.002200	-0.085899	0.051385	-0.078941	-0.087684	-0.037118	0.121948	-0.035061	0.067049	0.088158	0.063926	-0.036008	0.038379	0.127122	-0.032885	-0.029821	-0.119190	-0.007523	-0.017858	-0.010532	0.045297	-0.044935	0.069877	-0.015008	0.060988	-0.110155	-0.008500	0.013743	-0.015742	-0.081029	0.026718	-0.018921	-0.144742	-0.073658	-0.027837	-0.053610	0.078118	0.004303	0.013449	-0.018898	-0.067851	0.083806	0.030426	0.019307	0.138864	-0.010185	-0.057645	0.083550	-0.061307	-0.024164	0.042252	-0.037163	0.057947	0.048559	0.075237	0.034053	-0.102977	-0.100554	0.043533	0.016484	-0.003290	0.094548	0.062827
-0.029452	0.072539	0.025033	0.055205	0.037802	-0.006908	-0.039002	-0.099051	0.041558	0.006007	-0.086531	0.109511	-0.082287	0.018734	-0.088600	-0.169081	-0.027230	-0.017415	0.031811	0.014307	-0.045414	0.025665	-0.038075	-0.031491	0.098527	0.100547	-0.034238	0.005453	0.009594	0.051903	0.005419	0.020542	0.009582	-0.075150	-0.053285	-0.055223	0.000784	0.086753	-0.009333	0.030222	-0.066171	0.087490	-0.058942	-0.062133	-0.020898	-0.030797	-0.021004	-0.000936	-0.042297	-0.037578	-0.036995	-0.073751	-0.002206	0.063404	-0.059932	0.059116	0.041911	-0.089168	0.074984	0.032125	0.006338	0.080391	-0.011776	-0.035542	0.075431	0.009858	-0.027768	0.085031	-0.004828	0.102636	0.028844	0.081621	0.052720	-0.087999	-0.088499	0.033966	0.040790	-0.016140	0.096727	0.062770
-0.064227	0.121033	0.041929	0.075512	-0.013749	0.010650	0.044830	-0.092306	0.009444	-0.035012	-0.026775	0.037866	-0.094816	-0.106730	-0.085757	-0.131130	0.000398	-0.028329	0.005832	-0.028904	0.048725	-0.039359	-0.027318	-0.097524	0.079810	0.002331	-0.083938	-0.002198	0.095206	-0.039941	-0.038977	0.016644	-0.013783	0.072784	-0.067706	-0.085281	-0.020087	0.027807	0.021239	0.033209	-0.042579	0.084052	0.066635	-0.032855	-0.018823	-0.046145	0.055339	-0.035127	-0.060633	0.070298	0.029298	-0.063721	0.060560	0.014612	-0.065292	0.051367	0.074412	-0.070490	0.017905	0.013473	0.014685	-0.019691	-0.000596	0.012851	0.058519	0.086541	-0.016442	0.101113	0.021071	0.125792	0.011601	0.079039	0.064544	-0.060798	-0.067806	0.027242	0.067664	-0.029353	0.099034	0.062683
0.049734	0.102997	0.081760	0.081364	-0.085274	0.091231	0.005646	0.055841	-0.040177	0.065331	-0.102558	-0.106378	0.042496	-0.045173	0.071184	0.013024	-0.053692	0.077721	-0.085309	0.003118	0.015806	-0.109572	-0.010733	0.052513	-0.007854	0.056830	-0.016008	0.032007	0.068241	-0.062094	0.062345	-0.016266	-0.036989	0.109609	-0.030452	-0.069178	-0.021353	-0.059265	0.035665	0.063009	0.012268	0.046206	0.108941	0.021979	0.001080	-0.012209	0.074620	-0.051868	-0.020059	0.089354	0.034642	0.010107	0.096487	-0.041800	-0.014711	0.014016	0.055368	-0.012039	-0.055712	-0.040574	0.041501	-0.113415	0.020665	0.043964	0.036366	0.139791	-0.008338	0.089574	0.026347	0.110564	-0.005043	0.062704	0.071941	-0.026684	-0.037084	0.020391	0.091743	-0.042000	0.100748	0.062584
0.084385	0.089142	0.063546	0.059115	-0.048674	0.109842	-0.059293	-0.034108	0.106114	-0.018864	0.014802	0.011486	0.046725	0.101176	-0.036344	-0.025352	-0.029547	0.072134	0.028231	0.020283	-0.095167	0.014904	-0.064573	0.063481	0.003836	0.123863	0.102638	0.050759	-0.044882	0.038439	0.148201	0.006062	-0.065800	-0.037032	-0.012974	0.000970	-0.014818	-0.043541	0.004974	0.048664	0.034706	-0.036667	0.015781	0.018699	0.014511	0.070645	0.011362	-0.003685	0.052068	-0.004244	-0.036229	0.093111	0.058631	-0.051432	0.047774	-0.037906	-0.023163	0.063806	-0.092325	-0.080643	0.059824	-0.129413	0.035255	0.028283	0.008235	0.136048	-0.016381	0.055612	0.007830	0.051340	-0.024877	0.044320	0.077681	0.020436	-0.007413	0.016330	0.114495	-0.054751	0.101869	0.062440
0.112370	0.046708	-0.037338	-0.000593	0.002894	0.119280	-0.037258	-0.047664	0.092688	0.070661	0.023982	0.040622	-0.013468	-0.005958	-0.103580	-0.047789	0.026470	-0.047762	0.011108	-0.034354	-0.033975	0.038175	-0.094403	-0.034758	0.063207	0.058509	-0.008572	0.042901	0.056992	0.077994	0.038715	0.041795	0.047896	-0.102957	-0.008182	0.044367	-0.048175	0.088363	-0.007086	0.057701	-0.006244	-0.069506	-0.037989	-0.024619	0.033665	0.102229	-0.064324	0.028413	0.071938	-0.049914	-0.081434	0.091254	0.016792	-0.025718	0.059438	-0.022963	-0.075636	0.080473	-0.062258	-0.055717	0.036274	-0.064124	0.030454	-0.025983	-0.021957	0.073046	-0.026224	0.009328	-0.041373	-0.031154	-0.054342	0.019549	0.084349	0.070965	0.024245	0.015476	0.136135	-0.067253	0.102552	0.062260
0.120380	0.109786	-0.102103	-0.057112	0.052840	0.151230	-0.003174	0.057105	-0.048238	0.088690	-0.045827	-0.027860	-0.046400	-0.113981	0.007781	-0.031566	0.076264	-0.058031	-0.067264	-0.026684	-0.006977	-0.062591	-0.066380	-0.058671	0.031362	-0.008916	-0.056576	0.039241	0.161807	0.061373	-0.050089	0.050000	0.103767	-0.038588	0.011905	0.010366	-0.075295	0.073247	-0.020478	0.047899	-0.017137	-0.038709	0.013815	-0.030929	-0.000537	0.040275	-0.027728	-0.020077	0.003852	-0.020127	-0.047722	-0.000945	-0.024975	0.025530	0.010525	0.005150	-0.035761	0.014849	0.007071	0.019137	-0.034241	0.026571	0.013033	-0.047702	-0.064907	-0.019303	-0.020011	-0.039980	-0.085428	-0.112479	-0.079397	-0.001792	0.084853	0.123558	0.053127	0.018107	0.155090	-0.077511	0.103666	0.062081
